,tfidf_prob_Score,Text,Doc_Name
1080,0.9667229786412158,"Harry starts with 79 apples. He buys 5 more. How many apples does Harry end with?
",SingleEQquestions.txt
329,0.9667229786412158,"Harry starts with 79 apples. He buys 5 more. How many apples does Harry end with?
",All-Arithquestions.txt
354,0.9659561495994239,"Clarence has 99 tickets. He gives 7 to Eugene. How many tickets will Clarence have?
",All-Arithquestions.txt
1105,0.9659561495994239,"Clarence has 99 tickets. He gives 7 to Eugene. How many tickets will Clarence have?
",SingleEQquestions.txt
792,0.9659561495994239,"Clarence has 99 tickets. He gives 7 to Eugene. How many tickets will Clarence have?
",illinois(IL)questions.txt
600,0.9658306497388285," Nancy had 80 files on her computer. She deleted 31 of them and put the rest into folders with 7 files in each one. How many folders did Nancy end up with? 
",All-Arithquestions.txt
1351,0.9658306497388285," Nancy had 80 files on her computer. She deleted 31 of them and put the rest into folders with 7 files in each one. How many folders did Nancy end up with? 
",SingleEQquestions.txt
722,0.9658306497388285," Nancy had 80 files on her computer. She deleted 31 of them and put the rest into folders with 7 files in each one. How many folders did Nancy end up with? 
",commoncore(CC)questions.txt
76,0.9641323014032579,"A bricklayer and an electrician together spend 90 hours working on a new house. If the bricklayer earns 12 dollars per hour , the electrician earns 16 dollars an hour , and the owner pays them a total of 1350 dollars for their work , how many hours does the bricklayer work? How many hours does the electrician work? 
",alg514questions.txt
298,0.9627173828643396,"Mike picked 7 apples , Nancy picked 3 apples , and Keith picked 6 apples and 4 pears , at the farm . How many apples were picked in total ? 
",All-Arithquestions.txt
1049,0.9627173828643396,"Mike picked 7 apples , Nancy picked 3 apples , and Keith picked 6 apples and 4 pears , at the farm . How many apples were picked in total ? 
",SingleEQquestions.txt
167,0.9621316234077573,"0.4 of Joe 's income each month goes to taxes. If she pays 848 dollars in taxes each month , what is her monthly income in dollars? 
",alg514questions.txt
222,0.9617074965591718,"Tim has 44 books . Sam has 52 books . How many books do they have together ? 
",All-Arithquestions.txt
973,0.9617074965591718,"Tim has 44 books . Sam has 52 books . How many books do they have together ? 
",SingleEQquestions.txt
111,0.9605822414569417,"The difference between 3 times a number and 1 is the same as twice a number. Find the number.
",alg514questions.txt
4,0.9593357534100104,"A 20-foot board is cut into 2 pieces. Twice the length of the shorter piece is 4 feet more than the length of the longer piece. Find the length of the shorter piece.
",alg514questions.txt
5,0.9571281436872319,"You are traveling to your mothers house that is 234 miles away. If you are currently twice as far from your house as you are from your mothers house how far have you traveled? Round to the nearest tenth mile.
",alg514questions.txt
62,0.9566036308001209,"Lakota bought 6 new compact disks and 2 used compact disks for 127.92 dollars. At the same prices , Mackenzie bought 3 new compact disks and 8 used compact disks for 133.89 dollars. Find the cost of buying a single used compact disk. 
",alg514questions.txt
49,0.9555962582644202,"Eldora and Finn went to an office supply store together. Eldora bought 15 boxes of paper clips and 7 packages of index cards for a total cost of 55.40 dollars. Finn bought 12 boxes of paper clips and 10 packages of index cards for a total cost of 61.70 dollars. Find the cost of one box of paper clips and the cost of one package of index cards.
",alg514questions.txt
3,0.9540018306007233,"You have 160 dollars and save 7 dollars per week. Your friend has 210 dollars and saves 5 dollars per week. After how many weeks will each of you have saved the same amount of money?
",alg514questions.txt
1264,0.9499737679612437," John needs $2.50. He has $0.75. How much more money does he need?
",SingleEQquestions.txt
513,0.9499737679612437," John needs $2.50. He has $0.75. How much more money does he need?
",All-Arithquestions.txt
951,0.9499737679612437," John needs $2.50. He has $0.75. How much more money does he need?
",illinois(IL)questions.txt
1234,0.9496039963639927," Melissa scored 120 points in each game. How many points did she score in 10 games?
",SingleEQquestions.txt
921,0.9496039963639927," Melissa scored 120 points in each game. How many points did she score in 10 games?
",illinois(IL)questions.txt
483,0.9496039963639927," Melissa scored 120 points in each game. How many points did she score in 10 games?
",All-Arithquestions.txt
771,0.948917995700407,"Evelyn starts with 18 bottle caps. She finds another 63. How many bottle caps does Evelyn end with?
",illinois(IL)questions.txt
1084,0.948917995700407,"Evelyn starts with 18 bottle caps. She finds another 63. How many bottle caps does Evelyn end with?
",SingleEQquestions.txt
333,0.948917995700407,"Evelyn starts with 18 bottle caps. She finds another 63. How many bottle caps does Evelyn end with?
",All-Arithquestions.txt
105,0.9480428354020214,"The Red Rose Theatre sells tickets for 4.50 dollars and 6.00 dollars. A total of 380 tickets were sold for their last performance of `` Mickey the Mouse ''. If the sales for the performance totaled 1972.50 dollars , how many tickets were sold for 6.00 dollars? How many tickets were sold for 4.50 dollars? 
",alg514questions.txt
1164,0.9411485270592506,"Jacqueline has 4 boxes of erasers. Each box holds 10 erasers and there are 9 boxes in a case. How many erasers does Jacqueline have?
",SingleEQquestions.txt
413,0.9411485270592506,"Jacqueline has 4 boxes of erasers. Each box holds 10 erasers and there are 9 boxes in a case. How many erasers does Jacqueline have?
",All-Arithquestions.txt
851,0.9411485270592506,"Jacqueline has 4 boxes of erasers. Each box holds 10 erasers and there are 9 boxes in a case. How many erasers does Jacqueline have?
",illinois(IL)questions.txt
426,0.9402426442285234," You have collected 7 crickets. How many more crickets do you need to collect to have 11 crickets?
",All-Arithquestions.txt
1177,0.9402426442285234," You have collected 7 crickets. How many more crickets do you need to collect to have 11 crickets?
",SingleEQquestions.txt
864,0.9402426442285234," You have collected 7 crickets. How many more crickets do you need to collect to have 11 crickets?
",illinois(IL)questions.txt
98,0.9384838340381895,"When 4 times the number is added to 7 times the number the result is 55. What is the number?
",alg514questions.txt
681,0.9383678639734566," Nancy was organizing her book case making sure each of the shelves had exactly 6 books on it. If she had 2 shelves of mystery books and 6 shelves of picture books, how many books did she have total? 
",commoncore(CC)questions.txt
1310,0.9383678639734566," Nancy was organizing her book case making sure each of the shelves had exactly 6 books on it. If she had 2 shelves of mystery books and 6 shelves of picture books, how many books did she have total? 
",SingleEQquestions.txt
559,0.9383678639734566," Nancy was organizing her book case making sure each of the shelves had exactly 6 books on it. If she had 2 shelves of mystery books and 6 shelves of picture books, how many books did she have total? 
",All-Arithquestions.txt
569,0.9369780980107282," Megan's class is going on a field trip to the zoo. If each van can hold 5 people and there are 25 students and 5 adults going, how many vans will they need? 
",All-Arithquestions.txt
691,0.9369780980107282," Megan's class is going on a field trip to the zoo. If each van can hold 5 people and there are 25 students and 5 adults going, how many vans will they need? 
",commoncore(CC)questions.txt
1320,0.9369780980107282," Megan's class is going on a field trip to the zoo. If each van can hold 5 people and there are 25 students and 5 adults going, how many vans will they need? 
",SingleEQquestions.txt
627,0.9347553255478561," A pet store had 56 puppies. In one day they sold 24 of them and put the rest into cages with 4 in each cage. How many cages did they use? 
",All-Arithquestions.txt
749,0.9347553255478561," A pet store had 56 puppies. In one day they sold 24 of them and put the rest into cages with 4 in each cage. How many cages did they use? 
",commoncore(CC)questions.txt
415,0.9324348129539999,"Rose has 9 apples and 12 erasers. If she shares the apples among 3 friends, how many apples does each friend get?
",All-Arithquestions.txt
853,0.9324348129539999,"Rose has 9 apples and 12 erasers. If she shares the apples among 3 friends, how many apples does each friend get?
",illinois(IL)questions.txt
1166,0.9324348129539999,"Rose has 9 apples and 12 erasers. If she shares the apples among 3 friends, how many apples does each friend get?
",SingleEQquestions.txt
20,0.9299673904025706,"Suppose you invest 1,500 dollars in equipment to put pictures on T-shirts. You buy each T-shirt for 3 dollars. After you have placed the pictures on a shirt , you sell it for 20 dollars. How many T-shirts must you sell to break even? 
",alg514questions.txt
999,0.9292065286311139,"Christina just transferred $ 69 out of her bank account . As a result , the account now has $ 26935 in it . How much money was in the account before the transfer ? 
",SingleEQquestions.txt
248,0.9292065286311139,"Christina just transferred $ 69 out of her bank account . As a result , the account now has $ 26935 in it . How much money was in the account before the transfer ? 
",All-Arithquestions.txt
697,0.9234373734330625," There school's baseball team had 12 new players and 44 returning players. If the coach put them into groups with 8 players in each group, how many groups would there be? 
",commoncore(CC)questions.txt
694,0.9234373734330625," There school's baseball team had 12 new players and 44 returning players. If the coach put them into groups with 8 players in each group, how many groups would there be? 
",commoncore(CC)questions.txt
